 262 SALTO             187.    183.42        3.       -         -        0.20       -        0.00      0.00    260.00
 267 ESTREITO TOC     2612.   5624.07    14105.       -         -        1.40       -        0.00      0.00   5626.26
 272 CURUA-UNA         119.    233.07      325.       -         -        0.10       -        0.00      0.00    238.33
 275 TUCURUI          2722.   4334.19    17801.       -         -       17.00       -        0.00      0.00   4336.17
 276 RONDON II          75.    143.20        0.       -         -        0.30       -        0.00      0.00    147.00
 277 BALBINA           690.    414.99        5.       -         -        0.00       -        0.00      0.00   1285.00
 278 MANSO              60.    396.65       99.       -         -        0.20       -        0.00      0.00    401.37
 279 SAMUEL            104.    176.12        2.       -         -        0.40       -        0.00      0.00    668.07
 280 COARACY NUNE      104.     81.85       93.       -         -         -         -        0.00      0.00    365.56
 281 PONTE PEDRA        78.     67.47       10.       -         -        0.10       -        0.00      0.00     78.00
 283 STA CLARA MG        8.      6.60        1.       -         -        0.60       -        0.00      0.00    132.00
 284 FERREIRA GOM      198.    194.07        4.       -         -        0.00       -        0.00      0.00   1737.00
 285 JIRAU           10777.   9776.57       24.       -         -       61.50       -        0.00      0.00  13656.04
 286 STO ANT JARI      156.    109.67       47.       -         -        0.90       -        0.00      0.00   1660.69
 287 STO ANTONIO      9586.   9527.85       66.       -         -        0.00       -        0.00      0.00  13729.11
 288 BELO MONTE         11.      0.00        0.       -         -        6.50       -        0.00      0.00  13376.48
 290 ESPORA             67.     66.21      420.       -         -        0.10       -        0.00      0.00     69.43
 304 ITIQUIRA I         61.     58.87        2.       -         -        0.20       -        0.00      0.00     80.00
 305 ITIQUIRA II        61.     59.67        1.       -         -         -         -        0.00      0.00     80.00
 310 DARDANELOS         69.     46.45       22.       -         -        0.20       -        0.00      0.00    173.11
 311 CACU              190.    239.47       72.       -         -        0.40       -        0.00      0.00    268.27
 312 B. COQUEIROS      323.    243.78      268.       -         -        0.00       -        0.00      0.00    248.78
 314 PIMENTAL          908.    894.39        6.     10.74       -         -         -        0.00      0.00   2436.00
 315 FOZ R. CLARO      526.    122.06      404.       -         -        0.00       -        0.00      0.00    152.07

3 - GERACAO HIDROELETRICA:

 IND     NOME     SIST  VAZ.TURB    GHID      RESER     GHMAX      VT     PRODUT.MEDIA
                         (m3/s)     (MW)      (MW)      (MW)     (m3/s)  (MW/(m3/s))
-------------------------------------------------------------------------------------
   1 CAMARGOS      SE    192.24     23.40       -       46.00      2.41      0.12
   2 ITUTINGA      SE    235.66     47.66       -       52.00      5.34      0.20
   4 FUNIL-GRANDE  SE    420.49    147.06       -      180.00    152.51      0.35
   6 FURNAS        SE    818.42    662.78       -     1216.00    687.58      0.81
   7 M. DE MORAES  SE   1112.69    308.79       -      476.00      2.99      0.28
   8 ESTREITO      SE   1769.31    898.83       -     1050.00     91.68      0.51
   9 JAGUARA       SE   1070.35    419.88       -      424.00      5.65      0.39
  10 IGARAPAVA     SE   1480.41    204.65       -      210.00      4.59      0.14
  11 VOLTA GRANDE  SE   1177.21    261.98       -      285.00     11.68      0.22
  12 P. COLOMBIA   SE   1385.98    211.74       -      240.00      6.83      0.15
  14 CACONDE       SE     83.27     56.22       -       80.40      0.00      0.68
  15 E. DA CUNHA   SE    139.46     95.06       -      108.80      2.71      0.68
  16 A.S.OLIVEIRA  SE    139.78     25.12       -       32.00     32.22      0.18
  17 MARIMBONDO    SE   2460.82   1109.87       -     1440.00      5.02      0.45
  18 A. VERMELHA   SE   2788.49   1179.86       -     1396.20      5.68      0.42
  20 BATALHA       SE    135.65     20.28       -       52.50      3.72      0.15
  21 SERRA FACAO   SE    310.87    173.69       -      212.58      3.34      0.56
  24 EMBORCACAO    SE    548.93    630.67       -     1192.00    460.27      1.15
  25 NOVA PONTE    SE    292.02    272.40       -      510.00    298.98      0.93
  26 MIRANDA       SE    641.15    376.58       -      408.00     54.85      0.59
  27 CAPIM BRANC1  SE    482.48    229.84       -      240.00      3.52      0.48
  28 CAPIM BRANC2  SE    356.62    105.65       -      140.00      2.21      0.30
  29 CORUMBA IV    SE    229.46    121.62       -      129.20      4.54      0.53
  30 CORUMBA I     SE    341.83    190.17       -      375.00    202.15      0.56
  31 ITUMBIARA     SE   2605.53   1787.57       -     2082.00    454.47      0.69
  32 CACH.DOURADA  SE   2543.69    649.98       -      658.00     16.58      0.26
  33 SAO SIMAO     SE   1616.25   1007.78       -     1425.00    573.89      0.62
  34 I. SOLTEIRA   SE   9332.74   3269.34       -     3274.00    157.96      0.35
  37 BARRA BONITA  SE    534.76     78.18       -      105.57      4.46      0.15
  38 A.S. LIMA     SE    758.70    113.41       -      143.10      4.43      0.15
  39 IBITINGA      SE    723.56    116.67       -      131.49      7.31      0.16
  40 PROMISSAO     SE    862.63    168.85       -      176.00      6.36      0.20
  42 NAVANHANDAVA  SE   1367.62    341.04       -      347.40     21.38      0.25
  43 TRES IRMAOS   SE   2123.13    792.28       -      807.50     76.87      0.37
  45 JUPIA         SE   7506.89   1239.24       -     1440.40      2.50      0.17
  46 P. PRIMAVERA  SE   8962.23   1380.86       -     1540.00     12.31      0.15
  47 A.A. LAYDNER  SE    365.99     95.70       -      100.96      0.00      0.26
  48 PIRAJU        SE    347.23     73.62       -       80.00      6.77      0.21
  49 CHAVANTES     SE    622.30    362.60       -      414.00      1.56      0.58
  50 L.N. GARCEZ   SE    548.77     66.69       -       73.80      9.58      0.12
  51 CANOAS II     SE    518.91     52.04       -       72.00      8.68      0.10
  52 CANOAS I      SE    353.34     42.03       -       55.00     10.02      0.12
  57 MAUA          S     317.63    250.25       -      352.08      7.58      0.79
  61 CAPIVARA      SE   1352.95    307.49       -      643.00      2.15      0.23
  62 TAQUARUCU     SE   2456.49    324.62       -      525.00      2.70      0.13
  63 ROSANA        SE   2363.08    139.77       -      354.00      4.36      0.06
  66 ITAIPU        SE  13073.75  12650.25       -    14000.00     40.91      0.97
  71 STA CLARA PR  S     155.74     97.77       -      120.17      2.26      0.63
  72 FUNDAO        S     147.67     92.67       -      120.17      2.33      0.63
  73 JORDAO        S        -         -         -         -         -         -  
  74 G.B. MUNHOZ   S    1003.69    995.79       -     1257.00      3.25      0.99
  76 SEGREDO       S    1227.09    929.26       -     1260.00      4.28      0.76
  77 SLT.SANTIAGO  S    1529.47   1286.47       -     1420.00      2.05      0.84
  78 SALTO OSORIO  S    1807.48    751.06       -     1078.00      2.17      0.42
  82 SALTO CAXIAS  S    1611.59    648.01       -      930.00      2.47      0.40
  83 BAIXO IGUACU  S    2486.56    215.56       -      350.20      2.73      0.09
  86 BARRA GRANDE  S     467.42    503.13       -      690.00      2.83      1.08
  88 SAO ROQUE     S     180.73     46.91       -       94.60     16.82      0.26
  89 GARIBALDI     S     486.84    131.87       -      189.00      9.85      0.27
  90 CAMPOS NOVOS  S     537.61    700.18       -      880.00      2.93      1.30
  91 MACHADINHO    S    1143.62    655.90       -     1140.00      2.62      0.57
  92 ITA           S    1569.13    764.24       -     1450.00      2.91      0.49
  93 PASSO FUNDO   S     102.11    156.49       -      226.00      1.89      1.53
  94 MONJOLINHO    S     151.13     44.84       -       74.00      1.82      0.30
  95 QUEBRA QUEIX  S      99.82     81.43       -      120.00     16.24      0.82
  97 CASTRO ALVES  S     155.65     88.68       -      130.00      1.12      0.57
  98 MONTE CLARO   S      32.82      7.21       -      130.00    343.18      0.22
  99 14 DE JULHO   S      50.38      9.58       -      100.00    295.62      0.19
 101 SAO JOSE      S     267.87     32.91       -       51.00     14.13      0.12
 102 PASSO S JOAO  S     312.16     46.44       -       77.00     19.52      0.15
 103 FOZ CHAPECO   S    1931.18    645.57       -      855.00      2.44      0.33
 107 EDGARD SOUZA  SE       -         -         -         -         -         -  
 108 TRAICAO       SE       -         -         -         -         -         -  
 109 PEDREIRA      SE       -         -         -         -         -         -  
 110 ERNESTINA     S        -         -         -         -         -         -  
 111 PASSO REAL    S     406.97    122.10       -      158.00     67.03      0.30
 112 JACUI         S     161.22     95.09       -      180.00     72.78      0.59
 113 ITAUBA        S     607.86    358.42       -      500.40      4.29      0.59
 114 D. FRANCISCA  S     356.37     74.40       -      125.00      4.54      0.21
 115 G.P. SOUZA    S       3.74     14.60       -      195.00     19.10      3.90
 117 GUARAPIRANGA  SE       -         -         -         -         -         -  
 118 BILLINGS      SE       -         -         -         -         -         -  
 119 HENRY BORDEN  SE      5.72     30.34       -      772.33    130.67      5.30
 120 JAGUARI       SE     27.38     10.57       -       13.80      0.00      0.39
 121 PARAIBUNA     SE     64.91     41.92       -       87.02      0.00      0.65
 122 SANTA BRANCA  SE     32.72      8.41       -       56.05    103.70      0.26
